,label,tweet,id,cleaned_text
7825,1,"RT @JewJitsuGrl: @AdmiralAckbar3 @00_jackie @Darknight420 @allahthefairy &#128073; @TayyibN &#128072;
Bring it bitch http://t.co/g7Yq2cH9Uk",7825,"rt jewjitsugrl admiralackbar3 00jackie darknight420 allahthefairy 128073 tayyibn 128072
bring it bitch "
7826,1,"RT @Makeit_aMiller: @Mike_Stud @HoodieAllen hoodie is a little bitch, when was the last time you heard about hoodies ""team"" mike put all hi&#8230;",7826,rt makeitamiller mikestud hoodieallen hoodie is a little bitch when was the last time you heard about hoodies team mike put all hi8230
7827,1,Pussy nicca we ain't friends you ain't gotta @ me -- @Icewear_Vezzo voice!,7827,pussy nicca we am not friends you am not gotta  me  icewearvezzo voice
7828,1,These hoes really make me laugh lol,7828,these hoes really make me laugh lol
7829,0,"@hekterr don't stop now half breed, I'm just starting to learn about what makes you a dumb ass",7829,hekterr do not stop now half breed i am just starting to learn about what makes you a dumb ass
7830,1,"With no babymama drama , side hoes all that ...just fa me n only me !",7830,with no babymama drama  side hoes all that just fa me n only me 
7831,1,RT @_brooklynnmsb: It ain't nothing to cut that bitch off. &#128076;&#128129;,7831,rt brooklynnmsb it am not nothing to cut that bitch off 128076128129
7832,1,RT @Things4WhitePpl: Being pussy-whipped http://t.co/55BxG7PBNG,7832,rt things4whiteppl being pussywhipped 
7833,2,Western Jihadi fanboys use of language: peppering sentences with Arabic words to sound knowledgeable - #Comical http://t.co/G2rca1XGh7,7833,western jihadi fanboys use of language peppering sentences with arabic words to sound knowledgeable  comical 
7834,1,"I can't believe I'm jealous! All I can think is, ""What goddamn bitch was in your room to take a pic of you in bed with your shirt off?"". -_-",7834,i cannot believe i am jealous all i can think is what goddamn bitch was in your room to take a pic of you in bed with your shirt off 
7835,1,RT @lilbrownbear330: about to rock this bitch with @weare_golden with our beautiful angelic voices #Gaffeoke,7835,rt lilbrownbear330 about to rock this bitch with wearegolden with our beautiful angelic voices gaffeoke
7836,1,Stay witcha nasty little hoes who don't do shit for you.,7836,stay witcha nasty little hoes who do not do shit for you
7837,1,RT @AlexDavisRaps: fuck. I forgot to wear a belt. i'ma feel like a coon all day now.,7837,rt alexdavisraps fuck i forgot to wear a belt i ama feel like a coon all day now
7838,2,RT @BadAdviceDog: when you look like trash and someone compliments you http://t.co/RRQzsYM4tY,7838,rt badadvicedog when you look like trash and someone compliments you 
7839,2,"RT @BrandonTierney: Crooked number followed by shut down frame, love it. #Yankees",7839,rt brandontierney crooked number followed by shut down frame love it yankees
7840,1,This that bitch nigga shit they invented it I just created the term,7840,this that bitch nigga shit they invented it i just created the term
7841,1,@MSoltan18 @Matt_Simonson @KoredeB9 nvm thought we were talking fifa sorry matt you're not trash at zombies,7841,msoltan18 mattsimonson koredeb9 nvm thought we were talking fifa sorry matt you are not trash at zombies
7842,1,Ibuki&#180;s shaved pussy fingered and fucked before her tight little rosebud of an ass is&#160;destroyed http://t.co/kPxRSZVD9K,7842,ibuki180s shaved pussy fingered and fucked before her tight little rosebud of an ass is160destroyed 
7843,1,RT @Alex_Simonson: EVERYONE PRAY FOR MY BROTHER nothin wrong with him he just a bitch lmaoo http://t.co/uDKCfhBUIz,7843,rt alexsimonson everyone pray for my brother nothin wrong with him he just a bitch laughing my ass offo 
7844,1,' Looked at my EX profile and she struggling with that weak ass niggah &#1041204; God Is Good &#1041240;&#1041243;,7844, looked at my ex profile and she struggling with that weak ass niggah 1041204 god is good 10412401041243
7845,1,RT @_ShePissGlitter: I'm not going out my way 2 make sure bitches know NOTHING ... Just pay attention !!!,7845,rt shepissglitter i am not going out my way 2 make sure bitches know nothing  just pay attention 
7846,1,"RT @HandsomeAssDada: majority of these females yall gassing selling pussy , prostituting , escorting , tricks all that ... don't be fooled &#8230;",7846,rt handsomeassdada majority of these females yall gassing selling pussy  prostituting  escorting  tricks all that  do not be fooled 8230
7847,1,where my scene hoes at?,7847,where my scene hoes at
7848,1,"If I post a picture of my woman, All you hoes jumping off a bridge tonight! Lol",7848,if i post a picture of my woman all you hoes jumping off a bridge tonight lol
7849,1,Few Instagram likes a bitch swear dat she on,7849,few instagram likes a bitch swear dat she on
7850,1,"If luke hemmings really thinks they're trash, I MUST BE FUCKING DIRT BC YOU BOYS ARE BEAUTIFUL DAMMIT",7850,if luke hemmings really thinks they are trash i must be fucking dirt bc you boys are beautiful dammit
7851,0,Sick of your coon antics RT @POONsoaker: Accuracy RT @Thotcho: &#8220;Henny &gt; water&#8221; &#128128;&#128128;&#128128;,7851,sick of your coon antics rt poonsoaker accuracy rt thotcho 8220henny  water8221 128128128128128128
7852,1,RT @DA_POLO_KING: @VikkiNoSecrets hoes have no life,7852,rt dapoloking vikkinosecrets hoes have no life
7853,1,"' If you get yo girl took don't be mad at the niggah who did it &#1041204; Be mad at her , Cause he don't owe you loyalty , she does .",7853, if you get yo girl took do not be mad at the niggah who did it 1041204 be mad at her  cause he do not owe you loyalty  she does 
7854,1,@Caroline_Poe bitch im 17? And i didnt follow you..? Hahaha,7854,carolinepoe bitch im 17 and i didnt follow you hahaha
7855,1,But not prettier than Amber's. RT @YumiYoko: Her pussy is pretty,7855,but not prettier than ambers rt yumiyoko her pussy is pretty
7856,1,her fuckin jaw unhinged she is eating this bitch whole fuCK THIS SHIT,7856,her fuckin jaw unhinged she is eating this bitch whole fuck this shit
7857,1,@NyJusDntGAF to late niggers died first,7857,nyjusdntgaf to late niggers died first
7858,1,prolly sum hoe tryna get in the hurricane free RT @coldhearted9_: @Pr3ttyN33 who sent that nigga to Twitter tho,7858,prolly sum hoe tryna get in the hurricane free rt coldhearted9 pr3ttyn33 who sent that nigga to twitter tho
7859,2,"I liked a @YouTube video http://t.co/QGNHiLdTTv The Sock Fairy, a short film",7859,i liked a youtube video  the sock fairy a short film
7860,1,"RT @kendra_kay25: @WhiteyPants11 you're a fag for using that emoji. Anyways, you are one of my best friends &amp; there is never a dull moment &#8230;",7860,rt kendrakay25 whiteypants11 you are a fag for using that emoji anyways you are one of my best friends  there is never a dull moment 8230
7861,1,Who watches wrestling besides little kids and white trash?,7861,who watches wrestling besides little kids and white trash
7862,1,@zooyorkinit you're frumpy bitch,7862,zooyorkinit you are frumpy bitch
7863,1,@ODDBEAST bitch get yo duck ass off my shit,7863,oddbeast bitch get yo duck ass off my shit
7864,1,RT @MyNameIsArii_: boats and hoes.,7864,rt mynameisarii boats and hoes
7865,2,This fuzzy wuzzy kitten wants to know how a raven is like a writing desk. Find out why here &#8594; http://t.co/GI9On86iGV http://t.co/HlKDTSgKwU,7865,this fuzzy wuzzy kitten wants to know how a raven is like a writing desk find out why here 8594  
7866,1,I want to be as independent as soon as i can. I don't like depending on people. Makes me feel like a bitch.,7866,i want to be as independent as soon as i can i do not like depending on people makes me feel like a bitch
7867,1,RT @hash_no_tags: bitches be handin' out neck like free chinese food samples at the mall and go to bed every night wondering why they ain't&#8230;,7867,rt hashnotags bitches be handin out neck like free chinese food samples at the mall and go to bed every night wondering why they am not8230
7868,1,You can buy bitches/ho's etc tho,7868,you can buy bitcheshos etc tho
7869,1,RT @consciousfuck: lmao okay now let&#8217;s address pepsi pussy RT @Thotcho: Real niggas know http://t.co/ipedbpBjm5,7869,rt consciousfuck laughing my ass off okay now let8217s address pepsi pussy rt thotcho real niggas know 
7870,2,That was not good times! Starting the mickey mouse club soon!,7870,that was not good times starting the mickey mouse club soon
7871,1,Waddup bitch I gotta get tf outta this town tonite http://t.co/fDc54X3cB0,7871,waddup bitch i gotta get tf outta this town tonite 
7872,1,Fuck this hoe ass professor she looks like an extra from Halloween town.,7872,fuck this hoe ass professor she looks like an extra from halloween town
7873,1,@xTee_kay_ohx @PennyTheGOAT it makes you a nigger fucking a goat.,7873,xteekayohx pennythegoat it makes you a nigger fucking a goat
7874,1,"You could fuck my bitch , lemme fuck yo bitch &#128514;&#128514;&#128514;&#128514; &#128175;",7874,you could fuck my bitch  lemme fuck yo bitch 128514128514128514128514 128175
7875,2,"Sitting on the deck, enjoying a #StoneIPA, watching/smelling the neighbors burn trash. #Missouri http://t.co/VlnhyAhaEW",7875,sitting on the deck enjoying a stoneipa watchingsmelling the neighbors burn trash missouri 
7876,2,"RT @SportsCenter: Yankees survive 9th-inning scare to beat Rangers, 12-11.
&#8226; Gardner: 4-5, HR, RBI, 3 R
&#8226; Teixeira: 1-2, HR, 2 RBI, 3 R htt&#8230;",7876,"rt sportscenter yankees survive 9thinning scare to beat rangers 1211
8226 gardner 45 hr rbi 3 r
8226 teixeira 12 hr 2 rbi 3 r htt8230"
7877,1,"Niggas be impregnating the most basic of bitches.. No job, don't know how to drive a car, no money, no house... n wonder why they miserable",7877,niggas be impregnating the most basic of bitches no job do not know how to drive a car no money no house n wonder why they miserable
7878,1,@JoseRvmirez I'm a lil nigga?? Wait till you see nigga. You ain't ready. I'm from Chicago boy I ain't no pussy from the burbs. Just wait,7878,joservmirez i am a lil nigga wait till you see nigga you am not ready i am from chicago boy i am not no pussy from the burbs just wait
7879,1,Niggas a buy a 700$ outfit to impress a 10$ bitch,7879,niggas a buy a 700 outfit to impress a 10 bitch
7880,1,@nkyathappala I'm gonna drink monster til I sue we gettin the bitch #GottaGetThe30,7880,nkyathappala i am gonna drink monster til i sue we gettin the bitch gottagetthe30
7881,1,Iite Peyton don&#8217;t be a faggot this drive,7881,iite peyton don8217t be a faggot this drive
7882,1,"RT @iDntWearCondoms: &#128514;&#128514;&#128514;&#128514; RT @MoJizel: wow, she let quite a few niggas beat. equal opportunity pussy",7882,rt idntwearcondoms 128514128514128514128514 rt mojizel wow she let quite a few niggas beat equal opportunity pussy
7883,1,"RT @Mitchell_Rosee: It's annoying when ppl follow to unfollow.. Like bitch ""I"" was trying to be considerate &#128530;",7883,rt mitchellrosee it is annoying when ppl follow to unfollow like bitch i was trying to be considerate 128530
7884,2,"""@TEE_JONEZ: @KingCuh @16stanleys I'm not mad cuh hahaha"" suure.. tuku ho ita! &#128514;&#128514;",7884,teejonez kingcuh 16stanleys i am not mad cuh hahaha suure tuku ho ita 128514128514
7885,1,@StephDaMARTIAN they made up endearing names for us like nigger spook &amp; monkey,7885,stephdamartian they made up endearing names for us like nigger spook  monkey
7886,0,"&#193;lbum de fotos: gaywrites: In the Making, a project by and for queer students at Harvard, highlights the... http://t.co/XZQ9XmaQTf",7886,193lbum de fotos gaywrites in the making a project by and for queer students at harvard highlights the 
7887,1,"Faded, swear to god I'm faded.. my bitch educated had her clients pay the payment",7887,faded swear to god i am faded my bitch educated had her clients pay the payment
7888,2,@JamesdaJewison &lt;&lt;BEST NAME ON TWITTER EVER!! AKA; Jewbacca&lt;&lt;SECOND BEST NAME ON TWITTER!!,7888,jamesdajewison best name on twitter ever aka jewbaccasecond best name on twitter
7889,1,"""this weekends going to be fabulous"" naa man, you're seeing nae cunt. If you do they'll be koed in 2 seconds flat. Hate u. #fuckgm",7889,this weekends going to be fabulous naa man you are seeing nae cunt if you do they will be koed in 2 seconds flat hate u fuckgm
7890,1,I done dun all kind of shit y'all niccas just fills shit!,7890,i done dun all kind of shit you all niccas just fills shit
7891,1,"RT @warningfragile: everyone always says girls are really bitchy, no. some boys are fucking inconsiderate bitchy cunts it is actually disgu&#8230;",7891,rt warningfragile everyone always says girls are really bitchy no some boys are fucking inconsiderate bitchy cunts it is actually disgu8230
7892,1,When bitches in the library start acting up http://t.co/x1qGfTkB4O,7892,when bitches in the library start acting up 
7893,1,"RT @OgMonday: &#8220;@Satisfied_x: ESJ got some ugly hoes yeah, and them Leon G. Students ain't making no better. 99.9 of em fugly.&#8221;&#128128;&#128128;",7893,rt ogmonday 8220satisfiedx esj got some ugly hoes yeah and them leon g students am not making no better 999 of em fugly8221128128128128
7894,2,RT @badnradbrad: @whattheflocka lol have u seen when ike and his kindergarten teacher start having a sexual relationship,7894,rt badnradbrad whattheflocka lol have u seen when ike and his kindergarten teacher start having a sexual relationship
7895,1,@RAEPaelMunturo @WorldStarFunny aye sae en feeld kawkin dyke,7895,raepaelmunturo worldstarfunny aye sae en feeld kawkin dyke
